galaxyID,groupID,NearestNeighborDist,NearestNeighborgalaxyID,NearestNeighborRvir,NearestNeighborR80
0.0,-1.0,39.190943262217054,125.0,19.589607322113963,5.21907037123186
1.0,-1.0,60.25428141725458,31.0,30.129908473575437,10.438357013293633
2.0,-1.0,45.86893119220396,406.0,22.92589312075583,6.859462157457215
3.0,-1.0,63.99316527603919,865.0,31.916149985237674,8.66643367864953
4.0,-1.0,58.44840210578453,94.0,29.229406554472988,7.2963595443387135
5.0,-1.0,35.22718995621006,98.0,17.611455565397105,5.788886095794841
6.0,-1.0,28.2978139362394,65.0,14.142308827871272,4.330389144548521
7.0,-1.0,71.53562916374462,315.0,35.76911721287275,5.237609607771688
8.0,-1.0,81.25248143695131,333.0,40.62592264540891,9.21668071201643
9.0,-1.0,72.32788439714341,6107.0,19.32388544434603,10.26569023161894
10.0,-1.0,36.235736315624436,10928.0,12.223206377325065,5.975747060004817
11.0,-1.0,112.892779277192,5701.0,34.69146737525834,4.524842191573388
12.0,-1.0,56.13174318100214,49407.0,11.29317980513729,5.375286925912986
13.0,-1.0,-1.0,-1.0,-1.0,-1.0
14.0,-1.0,5.923612065559099,162.0,2.9672276350752878,1.511537004021527
15.0,-1.0,64.4877124459303,5818.0,25.494537939179214,5.456682128900028
16.0,-1.0,107.32764691770123,868.0,53.661056982580455,9.20715765549167
17.0,-1.0,149.74131422626053,13249.0,24.66784765279008,5.710241716793212
18.0,0.0,86.51292826,1009.0,24.34307646885149,10.54897743514802
19.0,-1.0,101.12853538300554,5674.0,34.83909064068497,5.259999841349184
20.0,-1.0,224.30180187327733,601.0,78.03365810451727,8.678174674594114
21.0,-1.0,51.366583395057475,92.0,25.686448184233832,7.279286739588901
22.0,-1.0,140.58635202043354,921.0,64.86566282846177,9.22804743282019
23.0,8.0,316.42512122,270.0,122.76350752878653,7.896521882020912
24.0,-1.0,102.25195150301136,173.0,51.1219368172424,8.162229606843052
25.0,-1.0,187.10062627317126,484.0,89.22350162385591,7.422555278579022
26.0,2.0,323.13424329,3270.0,43.1945674638323,4.800804089497975
27.0,-1.0,58.579678993185645,352.0,29.288455860643637,8.38413637828343
28.0,-1.0,40.67316770139353,13781.0,19.973427812223207,3.569511021661518
29.0,-1.0,-1.0,-1.0,-1.0,-1.0
30.0,-1.0,56.939551034255295,325.0,28.476527900797166,8.533447543938985
31.0,1.0,60.25428141725458,1.0,627.4431650428107,13.626014781921588
32.0,-1.0,118.96145895738964,643.0,59.47741364038973,10.114166733229194
33.0,-1.0,59.09555948555714,4091.0,25.09595512252731,8.440340617049783
34.0,-1.0,66.83919658854171,15840.0,23.07351638618246,13.797234757351466
35.0,-1.0,117.85052701814402,2168.0,41.526424564511366,14.443006192810062
36.0,-1.0,-1.0,-1.0,-1.0,-1.0
37.0,-1.0,176.66768182875592,1419.0,61.17508119279598,3.332994608968548
38.0,-1.0,65.62176509006166,5665.0,19.781517567168585,11.070287306211393
39.0,-1.0,-1.0,-1.0,-1.0,-1.0
40.0,-1.0,165.3976731466416,614.0,82.09329790374963,8.417875999619072
41.0,-1.0,-1.0,-1.0,-1.0,-1.0
42.0,-1.0,114.23057296572908,3793.0,40.699734278122236,4.233736240360363
43.0,-1.0,-1.0,-1.0,-1.0,-1.0
44.0,-1.0,-1.0,-1.0,-1.0,-1.0
45.0,-1.0,186.77923208760268,11272.0,26.158842633599054,4.711643178202443
46.0,-1.0,119.31991431073229,1363.0,57.98641865958075,4.831464936636298
47.0,-1.0,165.93741962289732,1198.0,58.370239149689986,8.201885328274724
48.0,-1.0,130.6191893325913,3427.0,42.24977856510186,4.335203926787577
49.0,-1.0,74.6102721012905,3392.0,37.28963684676705,5.868597068429556
50.0,-1.0,122.75655440656223,1496.0,49.74904044877473,12.252164905416294
51.0,-1.0,113.48048621846769,1223.0,56.731620903454385,5.677296657738002
52.0,-1.0,99.78666192202527,183.0,49.89666371420135,9.09061086404607
53.0,-1.0,207.38078945949547,492.0,90.25686448184234,8.496183928608833
54.0,-1.0,45.544089268850115,348.0,22.7782698553292,8.019714163499378
55.0,-1.0,256.1313335802908,86.0,128.0631827576026,8.307004649043654
56.0,-1.0,159.3524371174926,1770.0,50.87097726601713,7.203475581438906
57.0,-1.0,121.2586292133692,615.0,60.49601417183348,17.52415588490445
58.0,-1.0,81.00085956106756,175.0,40.49306170652495,7.241872393941548
59.0,-1.0,42.35333703957551,29309.0,17.463832299970477,4.557998144828808
60.0,-1.0,131.82079052552075,4392.0,34.927664599940954,12.030792130228042
61.0,-1.0,-1.0,-1.0,-1.0,-1.0
62.0,-1.0,65.0201870851417,534.0,32.5066430469442,9.596789099251676
63.0,-1.0,19.134527048957924,495.0,9.565987599645705,4.453833492446041
64.0,-1.0,88.80154643475686,2731.0,36.30056096840862,17.845366310158003
65.0,6.0,28.2978139362394,6.0,469.79627989371124,10.721478930511527
66.0,-1.0,-1.0,-1.0,-1.0,-1.0
67.0,-1.0,60.76590328640514,1404.0,18.083850014762326,7.583000283551098
68.0,-1.0,60.2261464474331,414.0,30.11514614703277,6.580202950201467
69.0,-1.0,137.38689029884756,296.0,68.68910540301151,7.275266384911466
70.0,-1.0,36.84268449342709,4549.0,18.42338352524358,3.7091645054440434
71.0,-1.0,6.627856351109978,682.0,3.30676114555654,1.8333597932460584
72.0,-1.0,195.67225076422199,596.0,80.42515500442869,9.776788387113385
73.0,-1.0,-1.0,-1.0,-1.0,-1.0
74.0,-1.0,181.4035294562066,180.0,90.69973427812222,5.8603211345704365
75.0,-1.0,-1.0,-1.0,-1.0,-1.0
76.0,-1.0,51.395082297067326,303.0,25.701210510776498,8.069979322147795
77.0,-1.0,37.48931424448169,328.0,18.748154709182167,6.668718811644339
78.0,-1.0,-1.0,-1.0,-1.0,-1.0
79.0,-1.0,-1.0,-1.0,-1.0,-1.0
80.0,-1.0,44.423859363602546,810.0,22.217301446708003,6.89695881933045
81.0,1.0,178.77325869,2531.0,47.8004133451432,6.356684626808602
82.0,-1.0,-1.0,-1.0,-1.0,-1.0
83.0,-1.0,-1.0,-1.0,-1.0,-1.0
84.0,-1.0,-1.0,-1.0,-1.0,-1.0
85.0,-1.0,46.77627539368212,1553.0,23.383525243578386,6.869108138059306
86.0,55.0,30.0629924844636,3772.0,15.677590788308237,4.541431770630213
87.0,-1.0,32.056126678465205,650.0,16.031886625332152,6.315106099517607
88.0,-1.0,145.40879022398252,2727.0,44.74461175081193,4.191812200976369
89.0,9.0,142.37971519999996,4661.0,31.90138765869501,15.026908019231358
90.0,-1.0,103.1435103859665,248.0,51.56480661352229,9.752468557613408
91.0,-1.0,172.2042835143721,557.0,86.00531443755536,8.04986941324176
92.0,21.0,51.366583395057475,21.0,281.945674638323,5.527949300985606
93.0,4.0,175.35279535,1561.0,56.80543253616769,5.2394585844896095
94.0,4.0,58.44840210578453,4.0,481.78328904635373,12.295552182929715
95.0,-1.0,-1.0,-1.0,-1.0,-1.0
96.0,5.0,155.01182433,10473.0,27.192205491585476,4.923868424623804
97.0,-1.0,-1.0,-1.0,-1.0,-1.0
98.0,5.0,35.22718995621006,5.0,491.21641570711546,10.266882742448566
99.0,-1.0,-1.0,-1.0,-1.0,-1.0
100.0,-1.0,127.39715519550005,1510.0,54.782993799822854,7.1791706668885595
101.0,-1.0,-1.0,-1.0,-1.0,-1.0
102.0,-1.0,-1.0,-1.0,-1.0,-1.0
103.0,-1.0,51.8437692661258,4036.0,25.922645408916445,13.126153752727449
104.0,-1.0,123.80306477196993,399.0,61.898435193386476,8.553928348740127
105.0,-1.0,81.866050920254,683.0,40.93593150280484,7.612740731063965
106.0,-1.0,-1.0,-1.0,-1.0,-1.0
107.0,-1.0,-1.0,-1.0,-1.0,-1.0
108.0,-1.0,59.225365231056315,3179.0,19.64865662828462,6.67654048256633
109.0,-1.0,-1.0,-1.0,-1.0,-1.0
110.0,-1.0,-1.0,-1.0,-1.0,-1.0
111.0,-1.0,116.64027970007123,8968.0,29.140832595217002,4.41578711476364
112.0,-1.0,48.78746153191455,5912.0,24.313551815766164,7.912080494117819
113.0,-1.0,-1.0,-1.0,-1.0,-1.0
114.0,-1.0,123.83261141957672,8546.0,29.347505166814287,5.703055973531896
115.0,-1.0,188.70988573423801,453.0,94.36079126070268,7.002556236453792
116.0,-1.0,-1.0,-1.0,-1.0,-1.0
117.0,-1.0,179.85405486746438,564.0,86.49247121346325,7.93686896675267
118.0,-1.0,152.91289578576163,624.0,76.45408916445231,9.649620485041813
119.0,-1.0,49.0564103102631,1684.0,23.235901978151755,10.741919724445237
120.0,-1.0,-1.0,-1.0,-1.0,-1.0
121.0,-1.0,41.02152749507508,10459.0,20.47534691467375,3.9055941827604825
122.0,-1.0,-1.0,-1.0,-1.0,-1.0
123.0,-1.0,-1.0,-1.0,-1.0,-1.0
124.0,-1.0,57.91033595591643,4077.0,28.948922350162384,5.161565336680471
125.0,0.0,39.190943262217054,0.0,685.0162385591968,11.29535669407309
126.0,-1.0,-1.0,-1.0,-1.0,-1.0
127.0,-1.0,55.98806901435611,1151.0,27.989371124889285,6.461800226254759
128.0,7.0,138.44672552,6635.0,23.811632713315618,4.971883382114895
129.0,-1.0,37.20568015943915,676.0,18.600531443755536,7.654045817846585
130.0,-1.0,-1.0,-1.0,-1.0,-1.0
131.0,7.0,52.32711211,6635.0,23.811632713315618,4.971883382114895
132.0,-1.0,-1.0,-1.0,-1.0,-1.0
133.0,-1.0,-1.0,-1.0,-1.0,-1.0
134.0,-1.0,-1.0,-1.0,-1.0,-1.0
135.0,-1.0,172.2185055298106,1241.0,59.15264245645114,6.6314709265321845
136.0,-1.0,-1.0,-1.0,-1.0,-1.0
137.0,-1.0,122.09301544136521,3429.0,41.08355476823147,4.663608992580939
138.0,-1.0,100.72965488788151,1272.0,37.09772660171243,3.847645582802712
139.0,-1.0,-1.0,-1.0,-1.0,-1.0
140.0,-1.0,-1.0,-1.0,-1.0,-1.0
141.0,-1.0,49.246550738316536,625.0,24.62356067316209,6.981842577787783
142.0,-1.0,-1.0,-1.0,-1.0,-1.0
143.0,-1.0,98.44557535372887,433.0,49.21759669323886,7.445006543772051
144.0,-1.0,-1.0,-1.0,-1.0,-1.0
145.0,-1.0,176.40638858738205,274.0,88.20490109241216,10.783910070981088
146.0,-1.0,-1.0,-1.0,-1.0,-1.0
147.0,-1.0,88.05739052452904,1447.0,44.02125775022144,5.718019581855373
148.0,-1.0,-1.0,-1.0,-1.0,-1.0
149.0,-1.0,-1.0,-1.0,-1.0,-1.0
150.0,4.0,166.70274162,1521.0,59.19692943607913,5.463869100983081
151.0,-1.0,-1.0,-1.0,-1.0,-1.0
152.0,-1.0,-1.0,-1.0,-1.0,-1.0
153.0,6.0,346.66220582,576.0,66.19427221730145,13.088696184204885
154.0,-1.0,16.87269395558186,870.0,8.429288455860643,4.595358363820077
155.0,-1.0,-1.0,-1.0,-1.0,-1.0
156.0,-1.0,49.16476523060288,3815.0,24.5792736935341,5.668139336230101
157.0,-1.0,-1.0,-1.0,-1.0,-1.0
158.0,-1.0,-1.0,-1.0,-1.0,-1.0
159.0,35.0,203.43751649713508,35.0,241.08355476823147,9.868393135619716
160.0,-1.0,128.70189479767004,1405.0,57.70593445527015,4.295260147504022
161.0,-1.0,85.52100146559262,10640.0,27.20696781812814,7.815015352022359
162.0,14.0,5.923612065559099,14.0,333.0528491290228,2.7459366147732394
163.0,-1.0,29.081733277703005,748.0,16.090935931502806,6.7689606675785585
164.0,-1.0,-1.0,-1.0,-1.0,-1.0
165.0,2.0,93.9571656,329.0,46.97372305875406,7.6485818441102476
166.0,-1.0,-1.0,-1.0,-1.0,-1.0
167.0,-1.0,-1.0,-1.0,-1.0,-1.0
168.0,8.0,301.82542143,3468.0,41.423088278712726,8.148203948410613
169.0,-1.0,53.22879751355784,1506.0,26.616474756421614,7.7891196735350094
170.0,-1.0,-1.0,-1.0,-1.0,-1.0
171.0,-1.0,-1.0,-1.0,-1.0,-1.0
172.0,-1.0,-1.0,-1.0,-1.0,-1.0
173.0,24.0,102.25195150301136,24.0,265.51520519633897,9.43340398779013
174.0,-1.0,-1.0,-1.0,-1.0,-1.0
175.0,58.0,81.00085956106756,58.0,194.65603779155597,10.803368186403343
176.0,-1.0,-1.0,-1.0,-1.0,-1.0
177.0,-1.0,-1.0,-1.0,-1.0,-1.0
178.0,51.0,184.27799990457783,51.0,211.08650723354003,6.208529719245199
179.0,-1.0,-1.0,-1.0,-1.0,-1.0
180.0,74.0,181.4035294562066,74.0,197.34278122232064,7.451968503846242
181.0,19.0,107.248971,5674.0,34.83909064068497,5.259999841349184
182.0,-1.0,-1.0,-1.0,-1.0,-1.0
183.0,52.0,99.78666192202527,52.0,212.84322409211694,7.478166156156193
184.0,-1.0,-1.0,-1.0,-1.0,-1.0
185.0,-1.0,-1.0,-1.0,-1.0,-1.0
186.0,-1.0,-1.0,-1.0,-1.0,-1.0
187.0,-1.0,-1.0,-1.0,-1.0,-1.0
188.0,-1.0,-1.0,-1.0,-1.0,-1.0
190.0,12.0,86.04094174,4045.0,39.681133746678476,4.941572075209042
191.0,-1.0,-1.0,-1.0,-1.0,-1.0
192.0,-1.0,-1.0,-1.0,-1.0,-1.0
193.0,-1.0,-1.0,-1.0,-1.0,-1.0
194.0,-1.0,-1.0,-1.0,-1.0,-1.0
195.0,-1.0,82.01121772886681,2294.0,40.99498080897549,4.232147408256819
196.0,-1.0,49.68735974318896,2265.0,24.844995571302036,4.2872487314784316
197.0,-1.0,-1.0,-1.0,-1.0,-1.0
198.0,-1.0,-1.0,-1.0,-1.0,-1.0
199.0,-1.0,106.92796450033084,1004.0,53.454384410983174,8.139930514301321
200.0,-1.0,-1.0,-1.0,-1.0,-1.0
201.0,-1.0,-1.0,-1.0,-1.0,-1.0
202.0,-1.0,-1.0,-1.0,-1.0,-1.0
203.0,-1.0,-1.0,-1.0,-1.0,-1.0
204.0,-1.0,-1.0,-1.0,-1.0,-1.0
205.0,-1.0,-1.0,-1.0,-1.0,-1.0
206.0,28.0,246.77566409,13781.0,19.973427812223207,3.569511021661518
207.0,-1.0,37.78992902905753,1273.0,18.895777974608798,10.025159313728663
208.0,-1.0,59.52620430964591,1350.0,29.76085031000886,6.94629562835139
209.0,-1.0,105.31389797899185,2153.0,50.118098612341306,3.204425837086326
210.0,-1.0,-1.0,-1.0,-1.0,-1.0
211.0,-1.0,-1.0,-1.0,-1.0,-1.0
212.0,-1.0,-1.0,-1.0,-1.0,-1.0
213.0,-1.0,-1.0,-1.0,-1.0,-1.0
214.0,-1.0,-1.0,-1.0,-1.0,-1.0
215.0,-1.0,45.92350096097641,2677.0,22.95541777384116,6.276739719364619
216.0,-1.0,85.00373581769783,1787.0,42.500738116327135,3.509607202122776
217.0,-1.0,131.248584527248,939.0,65.61854148213759,4.773362672137358
218.0,-1.0,-1.0,-1.0,-1.0,-1.0
219.0,-1.0,-1.0,-1.0,-1.0,-1.0
220.0,-1.0,43.92028147976741,2920.0,21.951579568940065,6.093401196005738
221.0,-1.0,-1.0,-1.0,-1.0,-1.0
222.0,-1.0,-1.0,-1.0,-1.0,-1.0
223.0,6.0,146.43710222,1160.0,68.1724239740183,3.930963151559291
224.0,-1.0,-1.0,-1.0,-1.0,-1.0
225.0,-1.0,-1.0,-1.0,-1.0,-1.0
226.0,-1.0,-1.0,-1.0,-1.0,-1.0
227.0,0.0,240.76761458,501.0,81.25184529081783,11.152061748263915
228.0,-1.0,-1.0,-1.0,-1.0,-1.0
229.0,-1.0,-1.0,-1.0,-1.0,-1.0
230.0,-1.0,-1.0,-1.0,-1.0,-1.0
231.0,4.0,224.91040846219062,4.0,481.78328904635373,12.295552182929715
232.0,-1.0,-1.0,-1.0,-1.0,-1.0
233.0,-1.0,-1.0,-1.0,-1.0,-1.0
234.0,-1.0,-1.0,-1.0,-1.0,-1.0
235.0,-1.0,-1.0,-1.0,-1.0,-1.0
236.0,-1.0,-1.0,-1.0,-1.0,-1.0
237.0,0.0,92.02042696,4513.0,36.211987009152644,7.5517343728345505
238.0,-1.0,-1.0,-1.0,-1.0,-1.0
239.0,-1.0,101.82162772206243,479.0,50.91526424564512,8.258484764333168
240.0,-1.0,-1.0,-1.0,-1.0,-1.0
241.0,-1.0,-1.0,-1.0,-1.0,-1.0
242.0,12.0,111.78703577,190.0,72.35016238559197,10.404684697307475
243.0,-1.0,32.56176049748162,8705.0,17.44906997342781,6.311874771621439
244.0,-1.0,-1.0,-1.0,-1.0,-1.0
245.0,-1.0,-1.0,-1.0,-1.0,-1.0
246.0,-1.0,-1.0,-1.0,-1.0,-1.0
247.0,-1.0,-1.0,-1.0,-1.0,-1.0
248.0,90.0,103.1435103859665,90.0,167.80336581045174,11.657022563728308
249.0,-1.0,-1.0,-1.0,-1.0,-1.0
250.0,-1.0,-1.0,-1.0,-1.0,-1.0
251.0,-1.0,-1.0,-1.0,-1.0,-1.0
252.0,-1.0,-1.0,-1.0,-1.0,-1.0
253.0,22.0,40.22838858183914,5404.0,19.70770593445527,8.335353195464684
254.0,5.0,244.49795567270826,5.0,491.21641570711546,10.266882742448566
255.0,-1.0,-1.0,-1.0,-1.0,-1.0
256.0,-1.0,-1.0,-1.0,-1.0,-1.0
257.0,-1.0,-1.0,-1.0,-1.0,-1.0
258.0,0.0,185.30417752,237.0,115.92855033953352,6.3475250539876535
259.0,9.0,202.35767705277487,9.0,402.8638913492766,24.90197380023352
260.0,-1.0,-1.0,-1.0,-1.0,-1.0
261.0,-1.0,-1.0,-1.0,-1.0,-1.0
263.0,-1.0,-1.0,-1.0,-1.0,-1.0
264.0,-1.0,-1.0,-1.0,-1.0,-1.0
265.0,-1.0,-1.0,-1.0,-1.0,-1.0
266.0,-1.0,-1.0,-1.0,-1.0,-1.0
267.0,-1.0,43.26044764787709,904.0,21.62680838500148,7.261406437398698
268.0,-1.0,-1.0,-1.0,-1.0,-1.0
269.0,-1.0,-1.0,-1.0,-1.0,-1.0
270.0,8.0,129.88757464,6815.0,32.211396516090936,15.876668264871306
271.0,-1.0,-1.0,-1.0,-1.0,-1.0
273.0,-1.0,-1.0,-1.0,-1.0,-1.0
274.0,145.0,176.40638858738205,145.0,157.70593445527015,8.628877186423372
275.0,-1.0,-1.0,-1.0,-1.0,-1.0
276.0,-1.0,-1.0,-1.0,-1.0,-1.0
277.0,-1.0,98.2099860163242,3726.0,39.533510481251845,4.854640828042437
278.0,-1.0,-1.0,-1.0,-1.0,-1.0
279.0,0.0,64.48378872,2728.0,32.226158842633595,9.810583543232875
280.0,1.0,56.14158694,445.0,28.07794508414526,5.932406800556186
281.0,-1.0,-1.0,-1.0,-1.0,-1.0
283.0,-1.0,-1.0,-1.0,-1.0,-1.0
284.0,-1.0,51.621954271620005,1348.0,25.804546796575142,10.07762310286241
285.0,-1.0,-1.0,-1.0,-1.0,-1.0
286.0,3.0,64.61425450613409,565.0,32.29997047534691,8.053575571455802
287.0,-1.0,-1.0,-1.0,-1.0,-1.0
288.0,-1.0,-1.0,-1.0,-1.0,-1.0
289.0,-1.0,80.70816086883923,2281.0,40.34543844109832,7.048034215307055
290.0,-1.0,-1.0,-1.0,-1.0,-1.0
291.0,-1.0,-1.0,-1.0,-1.0,-1.0
293.0,-1.0,-1.0,-1.0,-1.0,-1.0
294.0,-1.0,-1.0,-1.0,-1.0,-1.0
295.0,-1.0,-1.0,-1.0,-1.0,-1.0
